order_date,customer_id,product_id,product_category_x,revenue,quantity,region,customer_acquisition_channel,product_name,product_category_y,cost_price,list_price,supplier,launch_date,signup_date,age_group,gender,city,customer_type,loyalty_tier,profit_amount,profit_margin,tenure_days,product_age,product_age_days
2023-07-17,C1851,P0060,Accessories,3245.31,3,London,Social,Difference Laptop,Laptops,817.62,1179.32,Quantum Supplies,2023-04-01,2022-05-01,56-65,Female,Manchester,Returning,Gold,792.4499999999998,24.41831442913003,1370,107,107
2024-06-28,C2653,P0026,Networking,371.26,2,North East,Social,Show Monitor,Monitors,902.93,1137.48,Quantum Supplies,2022-11-28,2020-05-12,26-35,Female,Sheffield,New,Silver,-1434.6,-386.41383397080216,2089,578,578
2024-03-17,C1401,P0013,Laptops,3059.34,2,Scotland,Email,Kind Tablet,Tablets,232.67,262.41,ByteWare,2020-11-15,2023-04-20,26-35,Female,Newcastle,New,Silver,2594.0,84.78952976785841,1016,1218,1218
2024-01-21,C1961,P0092,Networking,3951.78,3,North East,Organic,Movement Tablet,Tablets,754.17,996.01,Nova Electronics,2024-03-07,2023-03-12,36-45,Female,Cardiff,Returning,Bronze,1689.2700000000004,42.74706587917345,1055,-46,-46
2024-01-14,C1032,P0022,Accessories,610.98,3,West Midlands,Organic,Husband Accessorie,Accessories,112.88,165.4,Digitex,2019-10-28,2023-02-07,56-65,Female,Manchester,Returning,Silver,272.34000000000003,44.57429048414024,1088,1539,1539
2023-11-09,C2393,P0001,Networking,534.2,2,South West,Paid,Purpose Networkin,Networking,73.76,89.25,TechCorp,2019-12-12,2021-01-01,26-35,Male,London,New,Bronze,386.68000000000006,72.38487457880944,1855,1428,1428
2024-01-02,C1349,P0098,Laptops,376.88,2,North East,Referral,Middle Laptop,Laptops,791.11,1150.0,Digitex,2019-03-02,2022-09-01,36-45,Female,Bristol,New,Bronze,-1205.3400000000001,-319.8206325620888,1247,1767,1767
2023-06-23,C0743,P0003,Smartphones,322.1,1,West Midlands,Paid,Election Monitor,Monitors,610.97,679.83,TechCorp,2020-11-24,2021-04-16,46-55,Female,Manchester,Returning,Bronze,-288.87,-89.68332815895684,1750,941,941
2023-12-06,C1053,P0073,Monitors,3712.47,3,South West,Social,Claim Smartphone,Smartphones,163.89,238.64,Quantum Supplies,2024-05-03,2022-03-01,36-45,Male,Bristol,New,Silver,3220.7999999999997,86.75625661621508,1431,-149,-149
2024-01-02,C2066,P0006,Accessories,223.96,2,London,Organic,Begin Accessorie,Accessories,476.75,577.48,Nova Electronics,2024-01-09,2022-04-20,26-35,Male,London,New,Gold,-729.54,-325.7456688694409,1381,-7,-7
2024-04-24,C1578,P0022,Accessories,407.32,2,South West,Organic,Husband Accessorie,Accessories,112.88,165.4,Digitex,2019-10-28,2022-12-25,56-65,Male,Nottingham,Returning,Bronze,181.56,44.574290484140235,1132,1640,1640
2023-09-03,C2095,P0006,Accessories,335.94,3,North West,Social,Begin Accessorie,Accessories,476.75,577.48,Nova Electronics,2024-01-09,2020-07-14,26-35,Female,Bristol,Returning,Silver,-1094.31,-325.7456688694409,2026,-128,-128
2024-06-15,C1847,P0054,Smartphones,1043.58,1,Wales,Social,Drop Smartphone,Smartphones,142.08,180.79,TechCorp,2019-04-10,2020-11-11,65+,Male,Manchester,New,Bronze,901.4999999999999,86.38532743057551,1906,1893,1893
2024-06-14,C0956,P0055,Laptops,4571.34,3,West Midlands,Organic,Support Accessorie,Accessories,493.67,687.01,Quantum Supplies,2021-09-07,2022-03-17,18-25,Female,Southampton,Returning,Silver,3090.33,67.60227854414678,1415,1011,1011
2023-05-15,C2388,P0007,Laptops,1905.36,4,Scotland,Paid,Knowledge Laptop,Laptops,713.23,881.62,Nova Electronics,2019-04-09,2020-02-12,18-25,Male,Newcastle,New,Silver,-947.5600000000002,-49.73128437670572,2179,1497,1497
2023-11-15,C1108,P0012,Monitors,1184.94,2,West Midlands,Organic,Decide Monitor,Monitors,837.93,1129.03,Digitex,2023-08-21,2021-07-29,26-35,Female,Leicester,New,Gold,-490.91999999999985,-41.42994582004151,1646,86,86
2023-09-23,C2194,P0080,Tablets,516.93,1,West Midlands,Referral,Response Laptop,Laptops,560.75,730.29,TechCorp,2019-12-22,2023-11-12,26-35,Female,Cardiff,New,Bronze,-43.82000000000005,-8.476969802487774,810,1371,1371
2024-06-11,C2152,P0063,Laptops,5517.36,4,London,Paid,Evidence Smartphone,Smartphones,511.36,606.22,Quantum Supplies,2020-03-09,2024-05-07,18-25,Male,Glasgow,Returning,Silver,3471.9199999999996,62.927197065263094,633,1555,1555
2024-04-07,C1641,P0065,Networking,1426.68,2,West Midlands,Email,Nothing Accessorie,Accessories,930.19,1315.34,Digitex,2021-03-27,2020-11-19,56-65,Male,Manchester,New,Gold,-433.70000000000005,-30.399248605153222,1898,1107,1107
2023-06-28,C1998,P0095,Smartphones,349.7,2,West Midlands,Paid,Notice Monitor,Monitors,190.69,219.48,ByteWare,2023-07-06,2024-03-23,18-25,Male,Leicester,New,Silver,-31.680000000000007,-9.059193594509582,678,-8,-8
2024-04-21,C0425,P0035,Networking,189.23,1,Wales,Paid,Spring Smartphone,Smartphones,917.0,1328.01,ByteWare,2021-06-18,2023-02-25,26-35,Female,Sheffield,Returning,Silver,-727.77,-384.595465835227,1070,1038,1038
2024-04-12,C0793,P0011,Accessories,1919.44,4,South East,Paid,Agreement Monitor,Monitors,974.46,1219.45,TechCorp,2023-10-10,2021-02-23,65+,Female,Cardiff,Returning,Silver,-1978.4,-103.07172925436585,1802,185,185
2024-02-21,C0503,P0038,Accessories,3159.76,4,North West,Organic,Husband Monitor,Monitors,619.0,801.88,TechCorp,2021-05-13,2022-04-08,46-55,Female,Leicester,New,Bronze,683.7600000000002,21.639618198850552,1393,1014,1014
2024-05-15,C0867,P0064,Monitors,6056.84,4,South West,Social,Employee Accessorie,Accessories,206.41,227.23,TechCorp,2023-10-11,2023-06-12,18-25,Female,Bristol,New,Silver,5231.2,86.36846936686456,963,217,217
2023-08-29,C2161,P0054,Smartphones,4174.32,4,Scotland,Organic,Drop Smartphone,Smartphones,142.08,180.79,TechCorp,2019-04-10,2021-04-07,65+,Female,Liverpool,Returning,Bronze,3605.9999999999995,86.38532743057551,1759,1602,1602
2023-01-21,C2862,P0065,Networking,1426.68,2,South East,Referral,Nothing Accessorie,Accessories,930.19,1315.34,Digitex,2021-03-27,2022-03-11,26-35,Female,Edinburgh,New,Bronze,-433.70000000000005,-30.399248605153222,1421,665,665
2023-05-01,C1630,P0041,Laptops,1986.56,4,North East,Social,Commercial Laptop,Laptops,745.31,1063.12,TechCorp,2022-02-24,2023-11-08,36-45,Female,Sheffield,Returning,Gold,-994.6799999999998,-50.070473582474214,814,431,431
2023-05-04,C1738,P0057,Smartphones,3189.1,2,West Midlands,Social,Attorney Accessorie,Accessories,372.34,537.91,FutureTek,2020-10-17,2024-03-22,36-45,Male,Birmingham,Returning,Bronze,2444.42,76.64921137625036,679,929,929
2024-02-11,C2529,P0002,Networking,2345.24,4,South West,Social,Ago Smartphone,Smartphones,749.65,1027.53,Nova Electronics,2021-05-04,2020-02-12,36-45,Female,Sheffield,New,Silver,-653.3600000000001,-27.858982449557406,2179,1013,1013
2024-02-07,C0706,P0034,Networking,1876.48,1,North West,Organic,Answer Networkin,Networking,300.22,390.36,FutureTek,2020-12-09,2022-03-09,36-45,Male,Birmingham,New,Bronze,1576.26,84.00089529331514,1423,1155,1155
2024-04-20,C2333,P0007,Laptops,952.68,2,North West,Organic,Knowledge Laptop,Laptops,713.23,881.62,Nova Electronics,2019-04-09,2023-07-02,26-35,Female,Cardiff,Returning,Silver,-473.7800000000001,-49.73128437670572,943,1838,1838
2024-02-19,C2672,P0099,Networking,659.2,4,South West,Organic,Brother Accessorie,Accessories,762.0,1120.37,ByteWare,2022-02-01,2024-02-14,26-35,Female,Cardiff,New,Silver,-2388.8,-362.37864077669906,716,748,748
2024-04-11,C0420,P0080,Tablets,2067.72,4,South West,Organic,Response Laptop,Laptops,560.75,730.29,TechCorp,2019-12-22,2021-01-23,36-45,Female,Belfast,Returning,Silver,-175.2800000000002,-8.476969802487774,1833,1572,1572
2023-10-02,C2126,P0036,Networking,1151.16,3,South West,Referral,Base Tablet,Tablets,532.28,627.86,FutureTek,2020-12-24,2020-10-20,26-35,Female,Manchester,New,Gold,-445.67999999999984,-38.715730219952036,1928,1012,1012
2023-12-08,C1869,P0070,Smartphones,3119.94,3,North West,Organic,Mr Monitor,Monitors,527.71,760.48,Quantum Supplies,2023-03-14,2020-08-16,56-65,Female,Leeds,Returning,Bronze,1536.81,49.257678032269844,1993,269,269
2023-11-20,C0620,P0075,Smartphones,1101.79,1,London,Social,Pick Accessorie,Accessories,604.49,791.35,FutureTek,2019-07-17,2024-05-21,56-65,Female,Southampton,New,Silver,497.29999999999995,45.135642908358214,619,1587,1587
2023-07-13,C1198,P0001,Networking,267.1,1,Scotland,Social,Purpose Networkin,Networking,73.76,89.25,TechCorp,2019-12-12,2021-05-24,18-25,Female,Liverpool,Returning,Gold,193.34000000000003,72.38487457880944,1712,1309,1309
2023-09-02,C1029,P0095,Smartphones,524.55,3,West Midlands,Organic,Notice Monitor,Monitors,190.69,219.48,ByteWare,2023-07-06,2020-08-27,46-55,Female,Nottingham,New,Silver,-47.51999999999998,-9.059193594509576,1982,58,58
2023-10-20,C1960,P0090,Networking,442.24,1,South East,Paid,Truth Laptop,Laptops,652.57,934.31,TechCorp,2024-04-26,2023-08-06,56-65,Male,Leeds,New,Silver,-210.33000000000004,-47.5601483357453,908,-189,-189
2023-11-19,C2122,P0054,Smartphones,2087.16,2,North West,Email,Drop Smartphone,Smartphones,142.08,180.79,TechCorp,2019-04-10,2022-03-16,18-25,Male,Sheffield,New,Gold,1802.9999999999998,86.38532743057551,1416,1684,1684
2023-04-26,C2318,P0082,Laptops,651.06,3,South East,Paid,Social Tablet,Tablets,199.86,286.5,Digitex,2021-04-08,2023-09-24,26-35,Male,Leeds,Returning,Silver,51.479999999999905,7.907105335913727,859,748,748
2023-01-02,C1848,P0023,Tablets,1667.34,1,North East,Paid,Her Monitor,Monitors,348.94,475.32,FutureTek,2021-12-04,2023-03-03,36-45,Female,Manchester,Returning,Silver,1318.3999999999999,79.0720548898245,1064,394,394
2024-03-13,C2734,P0081,Smartphones,3524.24,2,South East,Organic,Rest Smartphone,Smartphones,886.82,1287.4,Digitex,2023-07-27,2022-11-27,36-45,Male,Leeds,Returning,Gold,1750.5999999999997,49.67312101332485,1160,230,230
2024-02-05,C1220,P0004,Laptops,4108.68,3,Scotland,Referral,Chair Laptop,Laptops,271.03,363.4,Nova Electronics,2019-11-15,2021-06-09,56-65,Male,Leicester,New,Bronze,3295.59,80.21043254767955,1696,1543,1543
2023-07-17,C1640,P0039,Networking,4175.76,3,North West,Paid,Long Laptop,Laptops,884.79,1267.61,Digitex,2024-05-29,2021-02-22,26-35,Male,Sheffield,New,Bronze,1521.3900000000003,36.433846772803044,1803,-317,-317
2023-01-09,C0914,P0077,Monitors,2046.3,3,Scotland,Organic,Pick Tablet,Tablets,174.33,236.78,Quantum Supplies,2022-12-25,2024-06-25,65+,Male,Southampton,New,Bronze,1523.31,74.44216390558569,584,15,15
2023-06-29,C0363,P0079,Tablets,1763.51,1,South East,Organic,On Laptop,Laptops,640.1,848.26,Quantum Supplies,2019-02-05,2021-10-24,46-55,Non-binary,Edinburgh,Returning,Silver,1123.4099999999999,63.70306944672839,1559,1605,1605
2023-11-04,C2860,P0008,Monitors,4895.76,4,South West,Paid,All Smartphone,Smartphones,959.35,1184.45,Nova Electronics,2019-10-19,2020-03-16,26-35,Non-binary,Southampton,New,Gold,1058.3600000000001,21.617889765838196,2146,1477,1477
2023-03-12,C1197,P0031,Networking,5029.56,3,South West,Paid,Present Laptop,Laptops,734.69,1008.5,FutureTek,2022-01-28,2021-02-05,26-35,Female,Southampton,Returning,Bronze,2825.4900000000002,56.177677570204956,1820,408,408
2023-08-27,C0391,P0063,Laptops,5517.36,4,London,Paid,Evidence Smartphone,Smartphones,511.36,606.22,Quantum Supplies,2020-03-09,2020-06-24,18-25,Female,Glasgow,New,Bronze,3471.9199999999996,62.927197065263094,2046,1266,1266
2024-06-29,C2695,P0071,Laptops,3495.02,2,Wales,Referral,Benefit Smartphone,Smartphones,962.74,1089.86,TechCorp,2019-05-27,2021-04-28,36-45,Male,Birmingham,New,Bronze,1569.54,44.90789752276096,1738,1860,1860
2023-07-11,C0169,P0024,Monitors,1776.63,1,West Midlands,Social,Pm Accessorie,Accessories,485.91,585.98,FutureTek,2021-04-01,2023-05-22,18-25,Female,Liverpool,New,Gold,1290.72,72.64990459465392,984,831,831
2023-08-10,C1351,P0080,Tablets,1550.79,3,Wales,Paid,Response Laptop,Laptops,560.75,730.29,TechCorp,2019-12-22,2023-11-29,26-35,Female,Sheffield,Returning,Gold,-131.46000000000004,-8.476969802487767,793,1327,1327
2023-07-17,C1623,P0008,Monitors,4895.76,4,Scotland,Paid,All Smartphone,Smartphones,959.35,1184.45,Nova Electronics,2019-10-19,2020-04-26,56-65,Male,Bristol,New,Bronze,1058.3600000000001,21.617889765838196,2105,1367,1367
2024-03-19,C0964,P0007,Laptops,1905.36,4,West Midlands,Email,Knowledge Laptop,Laptops,713.23,881.62,Nova Electronics,2019-04-09,2021-01-24,36-45,Female,Edinburgh,Returning,Bronze,-947.5600000000002,-49.73128437670572,1832,1806,1806
2023-11-16,C2947,P0029,Smartphones,5218.92,3,South East,Organic,Bar Networkin,Networking,616.59,773.15,Quantum Supplies,2023-09-12,2022-03-19,36-45,Male,London,Returning,Bronze,3369.15,64.55645995723253,1413,65,65
2024-02-18,C0795,P0044,Smartphones,3661.24,2,North East,Social,Science Accessorie,Accessories,932.47,1307.42,Nova Electronics,2019-08-10,2022-12-05,18-25,Female,Leeds,Returning,Bronze,1796.2999999999997,49.06261266674678,1152,1653,1653
2023-07-17,C2313,P0012,Monitors,1184.94,2,London,Paid,Decide Monitor,Monitors,837.93,1129.03,Digitex,2023-08-21,2022-06-04,46-55,Female,Southampton,Returning,Bronze,-490.91999999999985,-41.42994582004151,1336,-35,-35
2023-01-24,C1126,P0051,Tablets,3013.36,2,West Midlands,Organic,Rise Smartphone,Smartphones,685.53,812.83,Digitex,2023-09-27,2021-08-12,26-35,Male,London,New,Bronze,1642.3000000000002,54.50062388828418,1632,-246,-246
2023-05-24,C0313,P0092,Networking,1317.26,1,North West,Organic,Movement Tablet,Tablets,754.17,996.01,Nova Electronics,2024-03-07,2020-04-26,26-35,Male,Nottingham,New,Gold,563.09,42.74706587917344,2105,-288,-288
2023-09-26,C0871,P0068,Networking,5273.73,3,London,Paid,Inside Tablet,Tablets,970.27,1292.08,Nova Electronics,2022-01-29,2020-08-30,26-35,Female,Birmingham,New,Bronze,2362.9199999999996,44.80547923386294,1979,605,605
2024-05-09,C2218,P0008,Monitors,2447.88,2,London,Referral,All Smartphone,Smartphones,959.35,1184.45,Nova Electronics,2019-10-19,2021-11-12,26-35,Male,Glasgow,New,Gold,529.1800000000001,21.617889765838196,1540,1664,1664
2023-08-01,C2059,P0099,Networking,659.2,4,North West,Social,Brother Accessorie,Accessories,762.0,1120.37,ByteWare,2022-02-01,2021-02-12,36-45,Female,Leicester,New,Silver,-2388.8,-362.37864077669906,1813,546,546
2023-04-07,C0567,P0070,Smartphones,1039.98,1,Scotland,Paid,Mr Monitor,Monitors,527.71,760.48,Quantum Supplies,2023-03-14,2024-05-03,26-35,Female,Leicester,Returning,Bronze,512.27,49.257678032269844,637,24,24
2024-06-01,C0787,P0036,Networking,383.72,1,South East,Paid,Base Tablet,Tablets,532.28,627.86,FutureTek,2020-12-24,2023-07-20,65+,Female,Edinburgh,New,Silver,-148.55999999999995,-38.715730219952036,925,1255,1255
2023-01-03,C2730,P0093,Accessories,5412.75,3,Wales,Email,Decide Accessorie,Accessories,59.19,66.89,ByteWare,2020-04-19,2020-04-28,18-25,Female,London,Returning,Bronze,5235.18,96.71941249826799,2103,989,989
2024-05-16,C1745,P0098,Laptops,188.44,1,North East,Referral,Middle Laptop,Laptops,791.11,1150.0,Digitex,2019-03-02,2020-10-17,46-55,Male,Birmingham,Returning,Bronze,-602.6700000000001,-319.8206325620888,1931,1902,1902
2023-03-04,C2962,P0082,Laptops,868.08,4,London,Email,Social Tablet,Tablets,199.86,286.5,Digitex,2021-04-08,2023-08-14,26-35,Male,Manchester,Returning,Silver,68.63999999999999,7.907105335913739,900,695,695
2023-02-09,C1272,P0046,Tablets,464.62,1,London,Social,Congress Networkin,Networking,404.75,590.87,FutureTek,2023-07-18,2020-08-09,18-25,Male,Nottingham,New,Bronze,59.870000000000005,12.885799147690586,2000,-159,-159
2023-12-01,C2795,P0058,Accessories,3639.0,3,North East,Paid,White Smartphone,Smartphones,230.7,295.17,Nova Electronics,2023-10-29,2021-03-29,56-65,Male,Nottingham,Returning,Bronze,2946.9,80.9810387469085,1768,33,33
2023-03-23,C2871,P0027,Networking,988.8,2,South East,Social,Not Smartphone,Smartphones,534.05,606.88,Nova Electronics,2020-01-23,2020-02-03,26-35,Male,Belfast,Returning,Silver,-79.29999999999995,-8.019822006472488,2188,1155,1155
2023-10-08,C0866,P0059,Accessories,1588.32,2,North East,Organic,Under Accessorie,Accessories,314.62,377.52,Nova Electronics,2021-09-04,2024-03-29,26-35,Female,Southampton,New,Gold,959.0799999999999,60.383298075954464,672,764,764
2024-01-02,C2022,P0037,Networking,1582.14,3,Scotland,Organic,Trial Tablet,Tablets,562.41,793.81,Nova Electronics,2019-11-10,2020-06-03,18-25,Male,Cardiff,New,Silver,-105.08999999999992,-6.642269331411879,2067,1514,1514
2023-04-21,C0491,P0072,Tablets,5073.78,3,West Midlands,Referral,Traditional Smartphone,Smartphones,615.28,842.99,TechCorp,2019-12-07,2021-07-14,46-55,Male,Liverpool,New,Bronze,3227.9399999999996,63.62002294147558,1661,1231,1231
2023-05-14,C2368,P0042,Laptops,1619.84,1,South West,Referral,Hear Monitor,Monitors,171.97,221.86,Nova Electronics,2020-10-12,2023-01-19,26-35,Female,Liverpool,New,Silver,1447.87,89.38351935993678,1107,944,944
2023-04-21,C2443,P0009,Monitors,1750.92,4,London,Referral,Discover Laptop,Laptops,141.88,204.17,Quantum Supplies,2020-12-23,2020-12-11,36-45,Female,Newcastle,Returning,Silver,1183.4,67.58732552029791,1876,849,849
2023-03-10,C0963,P0014,Smartphones,5645.48,4,West Midlands,Organic,List Networkin,Networking,784.41,1171.98,Nova Electronics,2024-01-05,2022-01-21,56-65,Male,Manchester,New,Silver,2507.8399999999997,44.422086341639684,1470,-301,-301
2024-03-02,C1299,P0032,Smartphones,1543.7,2,London,Email,Participant Monitor,Monitors,780.17,964.34,Digitex,2020-08-20,2022-07-19,26-35,Female,Liverpool,New,Gold,-16.639999999999873,-1.0779296495432968,1291,1290,1290
2024-01-13,C2351,P0078,Laptops,804.42,3,Scotland,Social,Newspaper Accessorie,Accessories,932.57,1374.88,Digitex,2021-02-20,2023-03-29,46-55,Male,Liverpool,New,Bronze,-1993.29,-247.7921981054673,1038,1057,1057
2023-01-26,C2335,P0040,Smartphones,1385.0,1,South East,Paid,They Tablet,Tablets,105.03,152.42,Nova Electronics,2022-02-07,2023-07-28,56-65,Female,Nottingham,New,Silver,1279.97,92.41660649819495,917,353,353
2024-06-16,C0056,P0055,Laptops,1523.78,1,South East,Paid,Support Accessorie,Accessories,493.67,687.01,Quantum Supplies,2021-09-07,2020-09-13,26-35,Male,Liverpool,New,Bronze,1030.11,67.60227854414678,1965,1013,1013
2023-08-10,C1706,P0006,Accessories,111.98,1,North East,Organic,Begin Accessorie,Accessories,476.75,577.48,Nova Electronics,2024-01-09,2022-03-02,36-45,Male,Southampton,Returning,Bronze,-364.77,-325.7456688694409,1430,-152,-152
2023-11-03,C1491,P0018,Accessories,477.2,2,West Midlands,Social,Grow Monitor,Monitors,212.58,295.84,FutureTek,2021-05-13,2020-11-10,65+,Female,Leicester,Returning,Bronze,52.039999999999964,10.90528080469404,1907,904,904
2024-05-19,C0851,P0082,Laptops,434.04,2,London,Organic,Social Tablet,Tablets,199.86,286.5,Digitex,2021-04-08,2021-12-11,65+,Male,Birmingham,New,Bronze,34.31999999999999,7.907105335913739,1511,1137,1137
2024-02-28,C0137,P0094,Accessories,285.96,1,Wales,Organic,Hour Networkin,Networking,568.31,814.86,Nova Electronics,2020-05-16,2021-06-02,26-35,Male,Leeds,Returning,Silver,-282.34999999999997,-98.73758567631836,1703,1383,1383
2023-07-26,C2584,P0080,Tablets,516.93,1,Wales,Organic,Response Laptop,Laptops,560.75,730.29,TechCorp,2019-12-22,2023-07-12,26-35,Female,Leeds,New,Bronze,-43.82000000000005,-8.476969802487774,933,1312,1312
2023-12-19,C1770,P0004,Laptops,2739.12,2,West Midlands,Referral,Chair Laptop,Laptops,271.03,363.4,Nova Electronics,2019-11-15,2023-06-26,36-45,Prefer not to say,Birmingham,New,Silver,2197.06,80.21043254767955,949,1495,1495
2023-01-18,C1231,P0005,Monitors,878.12,4,London,Organic,Require Monitor,Monitors,730.22,1008.09,Nova Electronics,2023-08-22,2021-12-29,26-35,Male,Sheffield,New,Silver,-2042.7600000000002,-232.62879788639367,1493,-216,-216
2023-10-10,C2259,P0093,Accessories,5412.75,3,Wales,Paid,Decide Accessorie,Accessories,59.19,66.89,ByteWare,2020-04-19,2020-07-09,56-65,Male,Southampton,Returning,Bronze,5235.18,96.71941249826799,2031,1269,1269
2023-04-10,C2799,P0100,Laptops,7262.28,4,Scotland,Organic,Unit Smartphone,Smartphones,977.4,1392.12,Nova Electronics,2021-08-13,2020-08-08,65+,Male,Cardiff,New,Silver,3352.68,46.16566698061766,2001,605,605
2023-10-17,C0130,P0001,Networking,801.3,3,South West,Social,Purpose Networkin,Networking,73.76,89.25,TechCorp,2019-12-12,2022-06-23,18-25,Female,Birmingham,New,Silver,580.02,72.38487457880943,1317,1405,1405
2023-10-24,C0409,P0084,Monitors,1543.38,1,Scotland,Paid,Grow Networkin,Networking,57.43,81.94,ByteWare,2019-12-13,2022-10-14,26-35,Female,Sheffield,New,Bronze,1485.95,96.27894620896991,1204,1411,1411
2023-04-11,C2568,P0099,Networking,164.8,1,Scotland,Paid,Brother Accessorie,Accessories,762.0,1120.37,ByteWare,2022-02-01,2022-04-15,18-25,Male,Manchester,New,Bronze,-597.2,-362.37864077669906,1386,434,434
2023-03-17,C2842,P0088,Accessories,7722.04,4,North East,Paid,Month Tablet,Tablets,703.12,1013.31,Nova Electronics,2020-07-09,2022-01-15,26-35,Female,Liverpool,New,Silver,4909.5599999999995,63.57853624171851,1476,981,981
